fname,sentence,LOC
pr11154_85,23,løgumkloster
pr11154_85,24,usa
pr11155_85,43,københavn
pr11155_85,98,tyskland
pr11156_85,1,fyn
pr11156_85,3,helvedes
pr11156_85,16,mediehuset
pr11156_85,16,herning
pr11156_85,36,alexandria
pr11156_85,50,helvedes
pr11156_85,63,helvede
pr11156_85,65,helvede
pr11157_85,5,himmeriget
pr11157_85,10,ørkenen
pr11157_85,12,himmel
pr11157_85,19,himmel
pr11157_85,23,himmeriget
pr11158_85,28,gudsforholdet
pr11159_85,18,jerusalem
pr11160_85,38,danmarks
pr11160_85,39,virginia
pr11160_85,43,himlen
pr11160_85,62,vatikanet
pr11160_85,65,vatikanet
pr11160_85,65,israel
pr11160_85,65,palæstina
pr11161_85,8,arimetæa
pr11161_85,11,jerusalem
pr11161_85,42,nr vosborg
pr11161_85,49,vridsløse
pr11161_85,49,herstedvester
pr11161_85,49,nyborg
pr11161_85,59,københavn
pr11161_85,62,roskilde domkirke
pr11162_85,4,middelfart
pr11162_85,5,ørre
pr11162_85,41,danmark
pr11162_85,42,middelfart
pr11163_85,1,tibhirineklostret
pr11163_85,11,trappistklostret
pr11163_85,12,algeriet
pr11163_85,46,algeriet
pr11164_85,6,vestjylland
pr11164_85,9,usa
pr11164_85,11,afrika
pr11164_85,11,latinamerika
pr11164_85,12,christiansborg
pr11164_85,39,baunekirken
pr11165_85,5,haag
pr11165_85,8,amsterdam
pr11165_85,10,amsterdam
pr11165_85,21,jeriko
pr11165_85,23,josva
pr11165_85,23,jeriko
pr11165_85,39,amsterdam
pr11166_86,4,indien
pr11166_86,18,hanumanalteret
pr11166_86,23,indien
pr11166_86,23,kanyakumari
pr11166_86,45,kanyakumari
pr11166_86,58,kanyakumari
pr11166_86,58,rindum
pr11166_86,58,ringkøbing
pr11166_86,59,new york
pr11166_86,59,hiroshima
pr11166_86,60,nordpolen
pr11166_86,60,antarktis
pr11166_86,68,usa
pr11166_86,68,irak
pr11166_86,80,overlade kirke
pr11166_86,80,løgstør
pr11167_86,4,jerusalem
pr11167_86,17,ringkøbing
pr11167_86,36,asien
pr11167_86,38,marias kirke
pr11167_86,38,matara
pr11167_86,38,sri lanka
pr11167_86,57,templet
pr11167_86,61,jerusalem
pr11167_86,66,templet
pr11167_86,70,jesus
pr11167_86,73,ringkøbing
pr11167_86,76,ringkøbing kirke
pr11169_86,0,ringkøbing
pr11169_86,37,nigeria
pr11169_86,91,ringkøbing kirke
pr11170_86,5,jerusalem
pr11170_86,12,templet
pr11170_86,14,jerusalems
pr11170_86,23,templet
pr11170_86,26,ringkøbing
pr11170_86,50,ringkøbing kirke
pr11171_86,7,bombay
pr11171_86,7,mumbay
pr11171_86,12,århus
pr11171_86,33,nigeria
pr11171_86,40,danmark
pr11171_86,61,calcuttas
pr11172_86,1,danmark
pr11172_86,12,jerusalem
pr11172_86,61,jerusalems
pr11172_86,82,israel
pr11173_86,27,danmark
pr11173_86,27,ringkøbing
pr11173_86,29,kina
pr11173_86,30,kina
pr11173_86,34,danmark
pr11173_86,43,danmark
pr11173_86,72,enghaveparken
pr11173_86,72,vesterbro
pr11174_86,29,golgata
pr11175_86,49,danmark
pr11175_86,52,syrien
pr11175_86,57,syrien
pr11175_86,70,progreso
pr11175_86,71,asien
pr11175_86,78,syrien
pr11176_87,24,emmaus
pr11176_87,61,emmaus
pr11176_87,74,påskens
pr11176_87,89,emmaus
pr11177_87,54,esajas
pr11177_87,55,esajas
pr11178_87,60,himlens
pr11178_87,62,himlens
pr11178_87,66,jordens
pr11178_87,77,himlens
pr11178_87,89,danmark
pr11178_87,107,grundtvigskirken
pr11178_87,120,gudsriget
pr11179_87,6,jerusalem
pr11180_87,98,paradis
pr11181_87,2,nørreport station
pr11181_87,15,nørreport station
pr11182_87,0,danmark
pr11182_87,1,danmark
pr11182_87,2,danmark
pr11182_87,7,saharas
pr11182_87,11,danmark
pr11182_87,17,congo
pr11182_87,21,congo
pr11182_87,23,danmark
pr11182_87,37,danmark
pr11182_87,136,danmark
pr11183_87,1,gallilæa
pr11183_87,1,samaria
pr11184_87,7,europa
pr11184_87,72,danmark
pr11184_87,99,nazareth
pr11186_87,44,danmark
pr11186_87,49,danmark
pr11187_87,20,betlehem
pr11187_87,20,jerusalem
pr11187_87,37,jerusalems
pr11188_87,31,frankrig
pr11188_87,36,frankrig
pr11188_87,78,tiberias søen
pr11188_87,95,danmark
pr11188_87,96,kohberg
pr11189_87,40,sl
pr11190_87,4,betlehem
pr11190_87,49,europa
pr11190_87,49,europa
pr11190_87,50,europa
pr11190_87,51,europas
pr11190_87,51,europa
pr11190_87,51,europa
pr11190_87,52,europa
pr11190_87,56,europa
pr11191_87,0,brugsen
pr11191_87,7,vallensbæk
pr11191_87,8,danmark
pr11191_87,9,brede
pr11191_87,10,lyngby storcenter
pr11191_87,57,køln
pr11191_87,57,domkirken
pr11191_87,60,køln
pr11191_87,60,sicilien
pr11191_87,100,betlehem
pr11191_87,109,himlen
pr11191_87,115,lyngby storcenter
pr11192_87,49,gudsriget
pr11192_87,82,korset
pr11192_87,83,troens
pr11192_87,85,korset
pr11193_87,27,jord
pr11193_87,28,paradisets
pr11193_87,46,paradisets
pr11193_87,48,arken
pr11193_87,55,herrens
pr11193_87,85,julemiraklet
pr11193_87,97,bethlehem
pr11194_87,0,tivoli
pr11194_87,1,danmarks
pr11194_87,1,tivoli
pr11194_87,7,chinatown
pr11194_87,21,tivoli
pr11194_87,23,betlehem
pr11194_87,25,betlehem
pr11194_87,32,betlehem
pr11194_87,34,betlehem
pr11194_87,39,julekirken
pr11194_87,39,betlehem
pr11194_87,39,betlehem
pr11194_87,49,tivoli
pr11194_87,58,betlehem
pr11194_87,96,betlehem
pr11194_87,104,betlehem
pr11194_87,105,danmark
pr11194_87,120,jordan
pr11194_87,121,israel
pr11194_87,122,jordan
pr11194_87,124,irak
pr11194_87,124,isis
pr11195_87,0,betlehem
pr11195_87,10,betlehem
pr11195_87,23,betlehem
pr11195_87,27,betlehem
pr11195_87,29,betlehem
pr11195_87,34,betlehem
pr11195_87,38,betlehem
pr11195_87,41,betlehem
pr11195_87,49,betlehem
pr11195_87,74,europa
pr11195_87,76,paris
pr11195_87,83,syrien
pr11195_87,111,ayad
pr11195_87,117,betlehem
pr11195_87,124,betlehem
pr11195_87,132,betlehem
pr11195_87,136,betlehem
pr11195_87,139,betlehem
pr11197_87,3,lincoln memorial
pr11197_87,3,washington dc
pr11197_87,48,israels
pr11197_87,98,paradis
pr11198_87,24,egypten
pr11198_87,66,egypten
pr11198_87,93,korset
pr11199_87,6,jerusalem
pr11200_87,0,danmark
pr11200_87,4,europa
pr11200_87,41,jerusalem
pr11201_87,72,dk
pr11201_87,79,europa
pr11201_87,80,danmark
pr11202_88,22,kolossæ
pr11202_88,50,universet
pr11202_88,51,universet
pr11202_88,57,universet
pr11202_88,57,nicænum
pr11202_88,68,nazaret
pr11203_88,57,paradis
pr11203_88,60,himmeriget
pr11204_88,3,nazareths synagoge
pr11204_88,3,sct
pr11204_88,4,pauls kirke
pr11204_88,50,nazaret
pr11204_88,71,kapernaum
pr11204_88,80,nazaret
pr11204_88,89,nazaret
pr11205_88,26,jerusalem
pr11205_88,32,jerusalem
pr11205_88,32,jerusalem
pr11205_88,33,rom
pr11205_88,34,jerusalem
pr11205_88,52,middelhavet
pr11206_88,4,jerusalem
pr11206_88,11,jerusalem
pr11206_88,21,jerusalem
pr11206_88,47,jerusalem
pr11206_88,48,cantoriet
pr11206_88,61,formiddagshøjskolen
pr11207_88,52,jerusalem
pr11210_88,17,sykar
pr11210_88,21,samaria
pr11210_88,46,samaria
pr11210_88,73,jerusalem
pr11212_88,95,rom
pr11212_88,98,hirtshals
pr11212_88,100,danmark
pr11212_88,106,syrien
pr11212_88,106,niegaria
pr11212_88,106,dk
pr11213_88,40,jerusalem
pr11214_88,1,jerusalem
pr11214_88,2,jerusalem
pr11214_88,3,salomos søjlegang
pr11214_88,6,jerusalem
pr11214_88,24,middelhavet
pr11215_88,1,sydeuropa
pr11215_88,1,israel
pr11215_88,37,roms
pr11216_88,41,treenigheden
pr11218_88,24,det hvide hus
pr11218_88,24,moskva
pr11219_88,5,galilæa
pr11219_88,6,galilæa
pr11219_88,6,libanon
pr11219_88,6,tyrus
pr11219_88,6,sidon
pr11220_88,4,galilæa
pr11220_88,4,libanon
pr11220_88,4,tyruszidonområdet
pr11220_88,5,tyrus
pr11220_88,5,zidon
pr11220_88,14,genezaret
pr11220_88,42,genezaret sø
pr11220_88,84,kanaans
pr11222_88,4,jerusalem
pr11222_88,6,jerusalem
pr11226_88,7,ein kerem
pr11226_88,7,jerusalem
pr11226_88,53,jerusalem
pr11227_88,8,makærusfængslet
pr11228_88,2,beelzebul
pr11229_88,3,paradis
pr11229_88,13,genezaret
pr11229_88,14,middelhavets
pr11229_88,14,jordandalens
pr11229_88,16,genezaret sø
pr11229_88,53,rom
pr11231_88,46,jordens
pr11232_88,3,jerusalem
pr11234_88,3,sct
pr11235_88,18,judæas
pr11235_88,26,jerusalem
pr11235_88,66,israel
pr11237_88,7,oliebjerget
pr11239_88,35,helligånden
pr11240_88,1,rom
pr11240_88,64,korset
pr11240_88,82,irak
pr11241_88,32,vejle
pr11241_88,32,horsens
pr11241_88,42,indien
pr11241_88,42,egypten
pr11241_88,45,kina
pr11243_88,36,kina
pr11243_88,40,danmark
pr11243_88,53,helvede
pr11243_88,64,rom
pr11244_88,9,paradis
pr11244_88,24,danmark
pr11244_88,48,martyriet
pr11245_88,24,jerikos
pr11250_88,71,danmark
pr11250_88,72,frankrig
pr11250_88,72,nürnberg
pr11250_88,73,tyskland
pr11252_88,1,israel
pr11252_88,2,jerusalem
pr11252_88,6,jerusalem
pr11252_88,19,jerusalem
pr11252_88,22,jerusalem
pr11252_88,59,jerusalem
pr11252_88,65,jerusalems
pr11252_88,69,jerusalem
pr11252_88,78,jerusalem
pr11252_88,85,jerusalem
pr11253_88,14,israel
pr11253_88,19,nazareth
pr11253_88,20,oliebjerget
pr11253_88,20,jerusalem
pr11253_88,23,jerusalem
pr11253_88,41,danmark
pr11253_88,77,jerusalem
pr11253_88,80,israel
pr11253_88,81,jerusalem
pr11253_88,101,jerusalem
pr11254_88,10,galilæa
pr11254_88,27,kapernaum
pr11254_88,27,genezaret sø
pr11255_88,93,sognehuset
pr11259_88,29,jerusalem
pr11259_88,29,jerusalem
pr11259_88,29,jeriko
pr11260_88,41,patmos
pr11262_88,67,jerusalem
pr11263_88,8,fåreporten
pr11263_88,25,betesdapoolen
pr11263_88,31,sct
pr11263_88,32,pauls kirke
pr11264_88,6,stefanshjemmet
pr11269_88,33,gud
pr11269_88,70,bethania
pr11270_88,40,nain
pr11273_88,20,israels
pr11273_88,30,israels
pr11275_88,16,kapernaum
pr11275_88,72,korset
pr11276_88,7,world trade center
pr11276_88,7,pentagon
pr11277_88,14,jerusalem
pr11277_88,43,danmark
pr11278_88,31,bryllupssalen
pr11278_88,32,israel
pr11280_88,0,israel
pr11280_88,2,israel
pr11280_88,9,israels hus
pr11280_88,11,israel
pr11280_88,15,israel
pr11280_88,16,israel
pr11280_88,20,israel
pr11280_88,29,israel
pr11280_88,30,judæa
pr11280_88,30,samaria
pr11280_88,30,jerusalem
pr11280_88,34,israel
pr11280_88,34,israels
pr11280_88,38,israel
pr11280_88,48,israel
pr11280_88,56,israel
pr11280_88,60,israel
pr11280_88,60,tiberias
pr11280_88,60,jerusalem
pr11280_88,60,jaffo
pr11280_88,61,israel
pr11280_88,62,israel
pr11280_88,66,israel
pr11280_88,79,israel
pr11280_88,84,rom
pr11282_88,31,genezaret
pr11283_88,17,rom
pr11283_88,18,israel
pr11283_88,32,middelhavet
pr11283_88,66,troen
pr11284_88,58,heaven
pr11284_88,69,jerusalem
pr11286_88,1,untergang
pr11286_88,1,filippinerne
pr11286_88,25,tessaloniki
pr11286_88,25,grækenland
pr11287_88,20,galilæa
pr11289_88,22,aarhus
pr11289_88,24,danmark
pr11290_88,9,betlehem
pr11290_88,9,ægypten
pr11291_88,44,kina
pr11291_88,51,danmark
pr11291_88,64,rom
pr11292_88,17,magdala
pr11294_88,2,danmark
pr11294_88,8,aarhus
pr11294_88,9,dybbøl mølle
pr11294_88,15,danmark
pr11294_88,28,europa
pr11294_88,28,ukraine
pr11294_88,28,rusland
pr11294_88,30,danmark
pr11295_88,6,judæas
pr11295_88,6,jordanfloden
pr11295_88,22,jordans
pr11295_88,26,jerusalem
pr11295_88,57,gudshusets
pr11295_88,68,jerusalems
pr11296_88,4,jerusalem
pr11296_88,10,jerusalem
pr11296_88,61,jerusalem
pr11297_88,9,jerusalem
pr11297_88,59,frederiksbjerg
pr11297_88,60,jeriko
pr11298_88,14,jerusalem
pr11298_88,14,jerusalem
pr11298_88,14,jerusalem
pr11298_88,16,jerusalem
pr11298_88,80,jerusalem
pr11299_88,1,paradis
pr11299_88,2,paradis
pr11299_88,4,paradiset
pr11299_88,11,persien
pr11299_88,16,jupiter
pr11299_88,17,israel
pr11299_88,18,jakob
pr11299_88,18,israel
pr11299_88,18,israel
pr11299_88,22,jerusalem
pr11299_88,24,betlehem
pr11299_88,25,betlehem
pr11299_88,26,det døde hav
pr11299_88,26,genezaret
pr11299_88,37,paradis
pr11300_88,1,mattæusevangeliet
pr11300_88,7,iranområdet
pr11300_88,12,bethlehem
pr11300_88,13,jupiter
pr11300_88,13,saturn
pr11300_88,14,israel
pr11300_88,26,jerusalem
pr11300_88,47,bethlehem
pr11300_88,55,israel
pr11301_88,6,jerusalem
pr11301_88,8,israel
pr11301_88,9,siloam dam
pr11301_88,9,davidsbyen
pr11301_88,19,israel
pr11301_88,27,danmark
pr11301_88,35,jerusalem
pr11302_88,6,irak
pr11302_88,7,jupiter
pr11302_88,7,saturn
pr11302_88,8,jupiter
pr11302_88,9,saturn
pr11302_88,11,israel
pr11302_88,13,jerusalem
pr11302_88,14,jerusalem
pr11302_88,16,jerusalem
pr11302_88,18,bethlehem
pr11302_88,19,jerusalem
pr11302_88,20,bethlehem
pr11302_88,25,herodes jerusalem
pr11302_88,34,israel
pr11302_88,34,rom
pr11303_88,11,korset
pr11303_88,57,rom
pr11303_88,87,had
pr11304_88,11,rom
pr11305_88,76,slagterriget
pr11306_88,92,paradis
pr11306_88,100,treenighedens
pr11307_88,22,syderuropa
pr11309_88,4,usa
pr11309_88,4,fijiøerne
pr11309_88,4,rom
pr11309_88,25,bethlehem
pr11309_88,25,jerusalem
pr11309_88,34,israels
pr11309_88,35,israel
pr11309_88,40,jerusalems
pr11309_88,66,nordnigeria
pr11309_88,66,syrien
pr11309_88,66,irak
pr11309_88,66,nordkorea
pr11310_88,26,heaven
pr11310_88,28,himlen
pr11310_88,30,himlen
pr11310_88,67,himlen
pr11311_88,3,universet
pr11311_88,23,nazaret
pr11312_88,47,jerusalems
pr11312_88,52,paradiset
pr11313_88,13,getsemane have
pr11313_88,31,korset
pr11313_88,38,golgata
pr11313_88,42,helvede
pr11313_88,43,helvede
pr11314_88,19,nazaret
pr11314_88,23,ein kerem
pr11314_88,23,jerusalem
pr11314_88,34,nazareth
pr11315_88,24,helligånden
pr11315_88,65,danmark
pr11316_88,9,jerusalem
pr11316_88,64,jerusalem
pr11319_88,39,paradiset
pr11321_88,11,clemensbro
pr11323_88,2,jerusalem
pr11323_88,3,jerusalem
pr11323_88,6,jerusalem
pr11323_88,7,jeriko
pr11323_88,8,betfage
pr11323_88,8,jerusalem
pr11323_88,10,jerusalem
pr11323_88,13,jerusalem
pr11323_88,19,jerusalem
pr11323_88,19,oliebjerget
pr11324_88,6,oliebjerget
pr11324_88,9,bethania
pr11324_88,9,jerusalem
pr11324_88,14,jerusalem
pr11324_88,39,indien
pr11325_88,3,paradis
pr11325_88,24,helligånden
pr11325_88,77,kirken
pr11326_88,0,danmark
pr11326_88,4,danmark
pr11327_88,34,zionsbjerget
pr11327_88,45,galilæa
pr11327_88,45,jerusalem
pr11327_88,56,babel
pr11327_88,66,rom
pr11329_88,4,berlinmurens
pr11329_88,42,roms
pr11329_88,64,galilæa
pr11330_88,29,assisi
pr11331_88,3,jerusalem
pr11331_88,7,jerusalem
pr11331_88,48,matador
pr11331_88,61,egypten
pr11332_88,5,golanhøjderne
pr11332_88,6,jerusalem
pr11332_88,54,golgata
pr11332_88,56,golgata
pr11332_88,58,golgata
pr11332_88,60,golgata
pr11332_88,61,golgata
pr11332_88,62,golgata
pr11334_88,50,jerusalem
pr11334_88,51,ægypten
pr11335_88,8,korint
pr11335_88,44,korset
pr11336_88,16,israel
pr11337_88,2,vesteuropa
pr11337_88,2,usa
pr11337_88,2,kina
pr11337_88,2,afrika
pr11337_88,2,sydamerika
pr11337_88,4,genezaret sø
pr11337_88,62,riget
pr11337_88,67,vesper
pr11338_88,1,korinth
pr11338_88,1,grækenland
pr11338_88,29,auschwitz
pr11338_88,30,hiroshima
pr11338_88,99,paulus kirke
pr11338_88,133,paradis
pr11339_88,26,vestbredden
pr11340_88,10,danmark
pr11340_88,10,sverige
pr11341_88,24,marselisborg
pr11341_88,63,europa
pr11341_88,63,afrika
pr11341_88,63,sydamerika
pr11341_88,63,kina
pr11343_88,35,kirken
pr11345_88,9,galilæa
pr11346_88,8,galilæa
pr11348_88,54,valby
pr11350_88,10,judæas
pr11351_88,62,galilæa
pr11354_88,13,jerusalem
pr11354_88,14,syrien
pr11356_88,3,galilæa
pr11356_88,3,libanon
pr11356_88,3,tyruszidonområdet
pr11356_88,6,galilæa
pr11356_88,13,genezaret sø
pr11356_88,46,genezaret
pr11356_88,102,kanaans
pr11357_88,20,danmark
pr11358_88,21,genezaret
pr11358_88,21,brabrand
pr11358_88,24,søen
pr11358_88,61,middelhavet
pr11358_88,65,paradis
pr11359_88,45,korset
pr11360_88,10,sakæus
pr11360_88,33,israel
pr11360_88,33,jeriko
pr11360_88,39,jeriko
pr11360_88,84,jerusalem
pr11361_88,4,jerusalem
pr11361_88,6,oliebjerget
pr11361_88,6,jerusalem
pr11361_88,10,jerusalem
pr11361_88,23,vestmuren
pr11361_88,23,grædemuren
pr11361_88,50,jerusalems
pr11361_88,54,jerusalems
pr11361_88,59,templet
pr11361_88,61,sct
pr11361_88,70,jerusalem
pr11361_88,75,jerusalem
pr11361_88,80,jerusalem
pr11361_88,80,aarhus
pr11364_88,4,galilæa
pr11364_88,4,nain
pr11364_88,4,nazareth
pr11364_88,47,jerusalem
pr11364_88,55,nain
pr11365_88,10,kapernaum
pr11365_88,20,strandparken
pr11367_88,64,rom
pr11368_88,5,jerusalem
pr11368_88,7,emmaus
pr11368_88,29,emmaus
pr11369_88,48,jerusalem
pr11370_88,0,israel
pr11370_88,0,jerusalem
pr11370_88,1,jerusalem
pr11370_88,2,jerusalem
pr11370_88,4,israel
pr11370_88,5,jeriko
pr11370_88,5,jerusalem
pr11370_88,6,jerusalem
pr11370_88,7,jerusalem
pr11370_88,31,jerusalem
pr11370_88,45,jerusalem
pr11370_88,57,nazareth
pr11370_88,79,jerusalem
pr11370_88,80,jerusalem
pr11371_88,45,valby
pr11371_88,45,valby city
pr11372_88,10,jerusalem
pr11372_88,10,ein kerem
pr11372_88,23,nazareth
pr11372_88,23,jerusalem
pr11372_88,23,ein kerem
pr11372_88,38,cantoriet
pr11373_88,10,genezaret
pr11373_88,31,fadervor
pr11374_88,5,jerusalem
pr11374_88,5,jerusalem
pr11374_88,11,oliebjerget
pr11374_88,11,jerusalem
pr11374_88,17,jerusalem
pr11374_88,42,jerusalem
pr11375_88,18,oldkirken
pr11375_88,18,grundtvig
pr11375_88,24,sønnen
pr11375_88,27,zionsbjerget
pr11376_88,28,galilæa
pr11377_88,15,galilæa
pr11378_89,19,purpur
pr11378_89,71,helvede
pr11378_89,73,helvede
pr11378_89,77,himmerigets
pr11378_89,77,skt
pr11379_89,0,faster kirke
pr11379_89,0,skjern
pr11379_89,15,jerusalem
pr11379_89,55,jerusalem
pr11379_89,78,jerusalem
pr11379_89,78,jerusalems
pr11379_89,78,golgata
pr11379_89,81,paradisets
pr11380_89,0,lindisfarne
pr11380_89,0,nordsøen
pr11380_89,0,england
pr11380_89,12,irland
pr11380_89,12,skotland
pr11381_89,71,efesos
pr11382_89,99,snedsted kirke
pr11382_89,101,snedsted sogn
pr11384_89,23,israel
pr11384_89,26,himmelen
pr11384_89,35,gudsriget
pr11384_89,47,gudsrige
pr11384_89,79,gudsriget
pr11384_89,82,paradis
pr11385_89,41,afrikas
pr11385_89,72,utøya
pr11385_89,77,århus
pr11386_89,40,egypten
pr11386_89,44,thailand
pr11387_89,48,harlev
pr11387_89,48,framlev
pr11387_89,61,nain
pr11388_89,61,england
pr11388_89,61,skotland
pr11388_89,85,århus
pr11389_89,22,italien
pr11389_89,22,sicilien
pr11389_89,50,næshøj
pr11390_89,44,israel
pr11390_89,56,israel
pr11391_89,14,tiberias søen
pr11391_89,34,israel
pr11391_89,53,korset
pr11391_89,56,tiberias søen
pr11392_89,18,nazaret
pr11392_89,18,jordans
pr11392_89,26,jordanfloden
pr11392_89,46,korset
pr11393_89,0,københavn
pr11393_89,56,rockerborg
pr11393_89,83,korset
pr11393_89,88,danmark
pr11393_89,89,harlev
pr11394_89,4,odense
pr11394_89,37,templet
pr11395_89,5,sverige
pr11395_89,9,østerland
pr11395_89,11,jerusalem
pr11395_89,22,bethlehem
pr11395_89,27,stenbjerg
pr11398_89,1,nazaret
pr11398_89,39,jerusalem
pr11398_89,60,israel
pr11402_89,7,london
pr11402_89,8,westminster abbey
pr11402_89,8,big ben
pr11402_89,8,parlamentet
pr11402_89,36,hå
pr11402_89,91,westminster abbey
pr11402_89,91,london
pr11403_89,9,israel
pr11403_89,9,guinea bissau
pr11403_89,9,afrika
pr11404_89,0,jerusalem
pr11404_89,0,emmaus
pr11404_89,48,emmaus
pr11404_89,49,emmaus
pr11404_89,50,framlev kirke
pr11404_89,63,jerusalem
pr11406_89,56,spanien
pr11406_89,56,andalusiens
pr11406_89,62,spanien
pr11406_89,80,spanien
pr11406_89,103,usa
pr11407_89,37,gellerup parken
pr11407_89,54,jerusalem
pr11407_89,74,harlev
pr11408_89,1,ålborg
pr11408_89,2,spanien
pr11408_89,2,andalusiens
pr11408_89,7,ålborg
pr11408_89,8,spanien
pr11408_89,16,spanien
pr11408_89,36,ålborg
pr11408_89,49,vingården
pr11408_89,51,vingården
pr11408_89,59,ålborg
pr11408_89,76,ålborg
pr11408_89,81,usa
pr11408_89,99,qatar
pr11408_89,100,danmark
pr11409_89,32,helvede
pr11410_89,3,haslev
pr11410_89,3,sjælland
pr11410_89,59,galleri emmaus
pr11410_89,72,galleri emmausudstillingen
pr11411_89,19,purpur
pr11411_89,72,helvede
pr11411_89,74,helvede
pr11411_89,78,himmerigets
pr11411_89,78,skt
pr11412_89,67,harlev kirke
pr11413_89,0,timbuktu
pr11413_89,0,mali
pr11413_89,18,dk
pr11414_89,0,sahara
pr11414_89,74,korset
pr11415_89,28,jerusalems
pr11415_89,38,templet
pr11415_89,57,israel
pr11415_89,64,jerusalem
pr11417_89,4,babylon
pr11417_89,5,israel
pr11417_89,38,paris
pr11419_89,7,sydafrika
pr11419_89,7,robben island
pr11419_89,22,israel
pr11419_89,43,framlev
pr11419_89,51,israel
pr11420_89,9,jordan
pr11421_89,61,århus
pr11421_89,88,jerusalem
pr11423_89,64,usa
pr11425_89,10,paris
pr11425_89,28,korset
pr11425_89,30,getsemane have
pr11425_89,32,korset
pr11425_89,35,korset
pr11427_89,13,betlehem
pr11427_89,56,højlund
pr11428_89,4,nazareth
pr11428_89,4,betlehem
pr11428_89,13,egypten
pr11428_89,30,israel
pr11428_89,31,israel
pr11428_89,32,cæsarea
pr11428_89,32,middelhavet
pr11428_89,33,jerusalem
pr11428_89,33,jerusalem
pr11428_89,34,rom
pr11428_89,39,betlehem
pr11428_89,50,betlehem
pr11429_89,20,betlehem
pr11430_89,3,århus
pr11430_89,4,usa
pr11430_89,9,italien
pr11430_89,9,grækenland
pr11430_89,19,israel
pr11430_89,20,wittenberg
pr11430_89,22,nazareth
pr11430_89,28,egypten
pr11430_89,28,kapernaum
pr11430_89,37,johannesburg
pr11430_89,37,syd afrika
pr11430_89,39,facebook
pr11430_89,47,harlev
pr11430_89,49,uganda
pr11430_89,49,indien
pr11430_89,49,nepal
pr11431_89,3,ribe
pr11432_89,3,jerusalem
pr11432_89,5,egypten
pr11434_89,43,usa
pr11434_89,82,korset
pr11435_89,8,facebook
pr11435_89,22,himlen
pr11435_89,80,korset
pr11436_89,32,paradisets
pr11436_89,51,århus
pr11436_89,82,løgum kloster refugium
pr11437_89,0,sydafrika
pr11437_89,0,robben island
pr11437_89,11,sydafrika
pr11438_89,45,israel
pr11438_89,49,kina
pr11438_89,49,afrika
pr11438_89,58,gudsriget
pr11439_89,24,korazin betsajda
pr11439_89,24,kapernaum
pr11439_89,29,israel
pr11439_89,61,sjælland
pr11439_89,62,danmark
pr11439_89,62,usa
pr11440_89,7,roskilde stift
pr11441_89,56,esajas
pr11442_89,11,rom
pr11443_89,24,holland
pr11443_89,25,wasa
pr11443_89,37,wasa
pr11443_89,48,israel
pr11443_89,79,korset
pr11444_89,20,danmark
pr11444_89,36,jerusalem
pr11444_89,37,hinnoms
pr11444_89,38,israels
pr11444_89,85,facebook
pr11446_89,48,nineve
pr11446_89,49,saba
pr11447_89,23,jerusalem
pr11447_89,28,getsemane
pr11447_89,76,celle
pr11447_89,76,tyskland
pr11447_89,77,tyskland
pr11447_89,80,tyskland
pr11448_89,20,bethesda
pr11448_89,41,jerusalem
pr11448_89,46,etiopien
pr11448_89,85,vesterhavet
pr11449_89,8,edens have
pr11449_89,17,dérud
pr11449_89,44,århus
pr11450_89,36,vestafrika
pr11450_89,36,guinea bissau
pr11451_89,17,danmark
pr11451_89,54,korset
pr11452_89,20,haiti
pr11452_89,23,frankrig
pr11452_89,23,bruxelles
pr11452_89,23,københavn
pr11452_89,37,jerusalem
pr11452_89,38,new york
pr11452_89,62,israel
pr11452_89,65,jerusalem
pr11453_89,32,troen
pr11453_89,34,guinea bissau
pr11453_89,34,vest afrika
pr11453_89,43,danmark
pr11457_89,42,guinea bissau
pr11457_89,42,vestafrika
pr11457_89,43,guinea bissau
pr11457_89,44,gambia
pr11457_89,44,nigeria
pr11457_89,51,grækenland
pr11457_89,51,guatemala
pr11457_89,51,grenå
pr11457_89,77,dk
pr11458_89,40,egypten
pr11458_89,44,thailand
pr11459_89,9,århus
pr11460_89,5,harlev
pr11460_89,16,borum
pr11460_89,63,nazaret
pr11461_89,0,durban
pr11461_89,0,syd afrika
pr11461_89,1,københavn
pr11461_89,38,betlehem
pr11462_89,28,italien
pr11462_89,47,dk
pr11462_89,50,bangladesh
pr11462_89,50,egypten
pr11464_89,0,harlev
pr11464_89,0,framlev
pr11464_89,2,framlev kirke
pr11465_89,39,lønneberg
pr11465_89,44,katholt
pr11466_89,49,lønneberg
pr11466_89,53,katholt
pr11467_89,16,golgata
pr11468_89,2,jerusalem
pr11468_89,5,jerusalem
pr11468_89,8,jerusalem
pr11468_89,9,jerusalem
pr11468_89,19,jerusalem
pr11468_89,19,jerusalem
pr11468_89,23,kirkens
pr11468_89,26,jerusalem
pr11468_89,45,jerusalem
pr11468_89,50,jerusalem
pr11468_89,72,århus
pr11468_89,88,jerusalem
pr11470_89,24,sydafrika
pr11471_89,57,jordens
pr11471_89,65,betlehem
pr11472_89,3,himlen
pr11472_89,3,jorden
pr11472_89,5,betlehem
pr11472_89,59,helvede
pr11473_89,40,harlev
pr11474_89,34,harlev kirke
pr11475_89,4,israel
pr11475_89,69,israel
pr11476_89,5,danmark
pr11476_89,5,danmarks
pr11478_89,10,betania
pr11478_89,24,jerusalem
pr11478_89,33,jerusalem
